,systematic_number,title_de,token_count,outlier_tfidf,outlier_w2v,outlier_short,outlier_score,exclude
680,421.110,Schulordnung für die Allgemeine Gewerbeschule Basel,841,False,False,False,0,False
681,421.500,Grossratsbeschluss betreffend Errichtung einer Berufsmittelschule,34,False,False,False,0,False
682,423.100,Gesetz betreffend die Berufsfachschule Basel (BFS Basel),361,False,False,False,0,False
683,424.100,Verordnung über die Berufsmaturität,487,False,False,False,0,False
684,424.500,Verordnung betreffend den Passerelle-Lehrgang und die Ergänzungsprüfungen für die Zulassung von Inhabenden eines eidgenössischen Berufsmaturitätszeugnisses oder eines gesamtschweizerisch anerkannten Fachmaturitätszeugnisses zu den universitären Hochschulen,213,False,False,False,0,False
685,427.120,"Vereinbarung zwischen den Kantonen und dem Schweizerischen Roten Kreuz betreffend die berufliche Ausbildung des Pflegepersonals, des medizinisch-technischen und des medizinisch-therapeutischen Personals",222,False,False,False,0,False
686,427.940,Verordnung über den Bildungsgang zur diplomierten Biomedizinischen Analytikerin HF / zum diplomierten Biomedizinischen Analytiker HF,428,False,False,False,0,False
687,439.140,Verordnung betreffend die Entschädigungen für die Mitwirkung an Aufnahme- und Abschlussprüfungen,55,False,True,False,1,False
688,440.110,Statut der Universität Basel,1315,False,False,False,0,False
689,451.100,Gesetz über die Museen des Kantons Basel-Stadt,386,False,False,False,0,False
690,451.110,Verordnung zum Gesetz über die Museen des Kantons Basel-Stadt,275,False,False,False,0,False
691,451.500,Verordnung betreffend das Museum Kleines Klingental,174,False,False,False,0,False
692,453.500,Verordnung über die Erhebung von Gebühren der zentralen Statistikstelle,147,False,False,False,0,False
693,491.110,Vollziehungsverordnung zum Gesetz betreffend Ausbildungsbeiträge,761,False,False,False,0,False
694,494.340,Verordnung über die Programm- und Strukturförderung Orchester,246,False,False,False,0,False
695,494.500,Ordnung für die Verleihung des Wissenschaftspreises der Stadt Basel,85,False,False,False,0,False
696,494.700,Verordnung über die Verwendung der Jugendkulturpauschale,133,False,False,False,0,False
697,494.830,Vereinbarung über die Zusammenarbeit der Kantone Basel-Stadt und Basel-Landschaft in der projektorientierten Kunst- und Kulturförderung,308,False,False,False,0,False
698,497.100,Gesetz über den Denkmalschutz,669,False,False,False,0,False
699,497.110,Verordnung betreffend die Denkmalpflege,690,False,False,False,0,False
700,510.100,Gesetz betreffend die Kantonspolizei des Kantons Basel-Stadt,2175,True,False,False,1,False
701,510.200,Vereinbarung über die grenzüberschreitenden polizeilichen Tätigkeiten in den Kantonen Basel-Landschaft und Basel-Stadt,606,False,False,False,0,False
702,510.430,Pilotversuchsverordnung über die Qualitätssicherung des kantonalen Bedrohungsmanagements,106,False,False,False,0,False
703,519.700,Gebührenordnung für den kleinen Grenzverkehr,44,False,False,False,0,False
704,561.110,Interkantonale Vereinbarung betreffend die gemeinsame Durchführung von Geldspielen,170,False,False,False,0,False
705,561.111,Gesamtschweizerisches Geldspielkonkordat,1401,True,False,False,1,False
706,257.135,Verordnung über dauernd bestellte und amtliche Sachverständige im Strafverfahren,60,False,False,False,0,False
707,257.140,Verordnung über das Informatiksystem der Staatsanwaltschaft,306,False,False,False,0,False
708,257.810,Interkantonale Vereinbarung (bzw. Konkordat) über die computergestützte Zusammenarbeit der Kantone bei der Aufklärung von Gewaltdelikten vom 2. April 2009,479,False,False,False,0,False
709,258.600,Konvention zwischen dem Kanton Basel-Stadt und der Stiftung Schweizerisches Ausbildungszentrum für das Strafvollzugspersonal betreffend Regelung der Kantonsbeiträge an die Kosten des Schweizerischen Ausbildungszentrums,104,False,False,False,0,False
710,291.400,Reglement über das Honorar und die Entschädigung der berufsmässigen Vertretung im Gerichtsverfahren,522,False,False,False,0,False
711,292.100,Notariatsgesetz des Kantons Basel-Stadt,1888,True,False,False,1,False
712,292.110,Verordnung zum Notariatsgesetz des Kantons Basel-Stadt,746,False,False,False,0,False
713,321.500,Übereinkunft zwischen der Schweiz und dem Grossherzogtum Baden betreffend die sanitäre Überwachung des von der Schweiz nach Baden gerichteten Reiseverkehrs auf dem Badischen Bahnhof zu Basel bei drohenden oder ausgebrochenen Seuchen,130,False,False,False,0,False
714,322.100,Gesetz betreffend Massnahmen gegen den Alkohol- und Medikamentenmissbrauch sowie gegen den Drogenkonsum und betreffend Einführung des revidierten Bundesgesetzes über die Betäubungsmittel vom 20. März 1975,162,False,False,False,0,False
715,328.210,Verordnung betreffend die soziale Zahnpflege,341,False,False,False,0,False
716,329.200,Grossratsbeschluss betreffend die ärztliche Versorgung der Bevölkerung in den Aussenquartieren der Stadt und in Riehen,35,False,False,False,0,False
717,329.201,Grossratsbeschluss betreffend Initiativbegehren betreffend Verbesserung der medizinisch-pflegerischen und sozialen Betreuung durch Gesundheitszentren im Quartier,47,False,False,False,0,False
718,212.100,Kantonale Zivilstandsverordnung,143,False,False,False,0,False
719,212.191,Verordnung über die elektronische Überwachung zum Schutz gewaltbetroffener Personen,78,False,False,False,0,False
720,212.250,"Verordnung über die Aufnahme, Betreuung und Förderung von Kindern und Jugendlichen in Heimen",562,False,False,False,0,False
721,212.260,"Verordnung über die Aufnahme, Betreuung und Förderung von Kindern und Jugendlichen in Familienpflege",557,False,False,False,0,False
722,212.400,Kindes- und Erwachsenenschutzgesetz,804,True,False,False,1,False
723,212.600,Verordnung betreffend Einführung des Bundesgesetzes über Voraussetzungen und Verfahren bei Sterilisationen,12,False,False,True,1,False
724,212.860,Verordnung zum Einführungsgesetz zum Bundesgesetz über internationale Kindesentführung und die Haager Übereinkommen zum Schutz von Kindern und Erwachsenen,197,False,False,False,0,False
725,214.200,Verordnung über die Behandlung von Fundsachen,252,False,False,False,0,False
726,214.305,Geoinformationsverordnung,420,False,False,False,0,False
727,214.610,Gesetz betreffend die Einführung von weiteren Bewilligungsgründen für den Erwerb von Grundstücken durch Personen im Ausland,28,False,False,False,0,False
728,215.400,Gesetz über die Staatliche Schlichtungsstelle für Mietstreitigkeiten,96,False,False,False,0,False
729,215.500,Verordnung zum Bundesgesetz über die landwirtschaftliche Pacht,99,False,False,False,0,False
730,215.999,Information des Justiz- und Sicherheitsdepartements des Kantons Basel-Stadt betreffend Gesamtarbeitsverträge,13,False,False,True,1,False
731,251.700,Beschluss des Regierungsrates betreffend die Bezeichnung der bei Vernachlässigung von Unterstützungspflichten antragsberechtigten Behörden und Stellen,11,False,False,True,1,False
732,257.100,Gesetz über die Einführung der Schweizerischen Strafprozessordnung,518,False,False,False,0,False
